combo_index,branch_indices,branches,pattern_mask,patterns,formal_NI_5pp_both_pass,internal_sens_loss,internal_upper95,internal_spec_gain,internal_acc_gain,internal_tp_lost,internal_fp_removed,internal_deesc_n,internal_event_rate,external_sens_loss,external_upper95,external_spec_gain,external_acc_gain,external_tp_lost,external_fp_removed,external_deesc_n,external_event_rate
2184,24|8|15|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,19776,"-++-,---+,-+-+,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.03850156087408949,0.03211009174311927,2,37,39,0.05128205128205128,0.014184397163120567,0.0439756763419416,0.07261146496815286,0.05939524838012959,2,57,59,0.03389830508474576
2335,24|11|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.55 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,33874,"+---,--+-,-++-,-+-+,++++",True,0.015503875968992248,0.047998304847133924,0.062434963579604576,0.05321100917431193,2,60,62,0.03225806451612903,0.0070921985815602835,0.033201046091090064,0.07133757961783439,0.05939524838012959,1,56,57,0.017543859649122806
2128,24|7|14|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_curv_max__sign+1__w0.70__lam0.70 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,21570,"+---,-++-,-+-+,--++,-+++",True,0.015503875968992248,0.047998304847133924,0.05931321540062435,0.05045871559633028,2,57,59,0.03389830508474576,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
1698,4|25|16|21,R1_045_056__abs_slope_mean__sign-1__w0.70__lam0.70 | R2_057_080__level_mean__sign-1__w0.70__lam0.25 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,632,"++--,--+-,+-+-,-++-,+--+",True,0.015503875968992248,0.047998304847133924,0.05619146722164412,0.047706422018348627,2,54,56,0.03571428571428571,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2286,24|10|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__linear_slope__sign+1__w0.70__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,8282,"+---,++--,--+-,-++-,+-++",True,0.015503875968992248,0.047998304847133924,0.054110301768990635,0.045871559633027525,2,52,54,0.037037037037037035,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
196,0|9|26|27,R1_045_056__linear_slope__sign+1__w0.70__lam0.70 | R2_057_080__level_mean__sign+1__w0.70__lam0.70 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,7682,"+---,+--+,-+-+,++-+,--++",True,0.007751937984496124,0.03624479660541807,0.05202913631633715,0.044954128440366975,1,50,51,0.0196078431372549,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2181,24|8|15|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,19522,"+---,-++-,-+-+,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.05202913631633715,0.044036697247706424,2,50,52,0.038461538461538464,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2237,24|9|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.70 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,218,"+---,++--,--+-,-++-,+++-",True,0.015503875968992248,0.047998304847133924,0.05202913631633715,0.044036697247706424,2,50,52,0.038461538461538464,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2335,24|11|16|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__level_mean__sign+1__w0.70__lam0.55 | R3_097_128__curv_sd__sign+1__w0.50__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,218,"+---,++--,--+-,-++-,+++-",True,0.015503875968992248,0.047998304847133924,0.05202913631633715,0.044036697247706424,2,50,52,0.038461538461538464,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2135,24|7|15|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,18530,"+---,+-+-,-++-,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.05098855359001041,0.043119266055045874,2,49,51,0.0392156862745098,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2157,24|8|12|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__curv_sd__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,17482,"+---,++--,-++-,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.05098855359001041,0.043119266055045874,2,49,51,0.0392156862745098,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2171,24|8|14|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_curv_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,17482,"+---,++--,-++-,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.05098855359001041,0.043119266055045874,2,49,51,0.0392156862745098,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2181,24|8|15|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,50242,"+---,-++-,-+-+,-+++,++++",True,0.015503875968992248,0.047998304847133924,0.05098855359001041,0.043119266055045874,2,49,51,0.0392156862745098,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2184,24|8|15|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,16490,"+---,++--,+-+-,-++-,-+++",True,0.015503875968992248,0.047998304847133924,0.05098855359001041,0.043119266055045874,2,49,51,0.0392156862745098,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2150,24|7|26|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,9290,"+---,++--,-++-,-+-+,+-++",True,0.007751937984496124,0.03624479660541807,0.04890738813735692,0.04220183486238532,1,47,48,0.020833333333333332,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2180,24|8|15|20,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_mean__sign+1__w0.70__lam0.70,17482,"+---,++--,-++-,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.04994797086368366,0.04220183486238532,2,48,50,0.04,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2135,24|7|15|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,17482,"+---,++--,-++-,-+-+,-+++",True,0.007751937984496124,0.03624479660541807,0.047866805411030174,0.04128440366972477,1,46,47,0.02127659574468085,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2178,24|8|15|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,16970,"+---,++--,-++-,+--+,-+++",True,0.015503875968992248,0.047998304847133924,0.04890738813735692,0.04128440366972477,2,47,49,0.04081632653061224,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2180,24|8|15|20,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_mean__sign+1__w0.70__lam0.70,16970,"+---,++--,-++-,+--+,-+++",True,0.015503875968992248,0.047998304847133924,0.04890738813735692,0.04128440366972477,2,47,49,0.04081632653061224,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2183,24|8|15|23,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,17986,"+---,-++-,+--+,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.04890738813735692,0.04128440366972477,2,47,49,0.04081632653061224,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2129,24|7|15|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,16538,"+---,++--,--+-,+++-,-+++",True,0.015503875968992248,0.047998304847133924,0.047866805411030174,0.04036697247706422,2,46,48,0.041666666666666664,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2134,24|7|15|23,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,17482,"+---,++--,-++-,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.047866805411030174,0.04036697247706422,2,46,48,0.041666666666666664,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2178,24|8|15|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,17930,"+---,++--,+--+,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.047866805411030174,0.04036697247706422,2,46,48,0.041666666666666664,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2179,24|8|15|19,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__slope_sd__sign+1__w0.70__lam0.70,16490,"+---,++--,+-+-,-++-,-+++",True,0.015503875968992248,0.047998304847133924,0.047866805411030174,0.04036697247706422,2,46,48,0.041666666666666664,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2179,24|8|15|19,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__slope_sd__sign+1__w0.70__lam0.70,16970,"+---,++--,-++-,+--+,-+++",True,0.015503875968992248,0.047998304847133924,0.047866805411030174,0.04036697247706422,2,46,48,0.041666666666666664,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2182,24|8|15|22,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__curv_sd__sign+1__w0.70__lam0.70,16970,"+---,++--,-++-,+--+,-+++",True,0.015503875968992248,0.047998304847133924,0.047866805411030174,0.04036697247706422,2,46,48,0.041666666666666664,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2182,24|8|15|22,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__curv_sd__sign+1__w0.70__lam0.70,17986,"+---,-++-,+--+,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.047866805411030174,0.04036697247706422,2,46,48,0.041666666666666664,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2183,24|8|15|23,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,16970,"+---,++--,-++-,+--+,-+++",True,0.015503875968992248,0.047998304847133924,0.047866805411030174,0.04036697247706422,2,46,48,0.041666666666666664,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
173,0|9|15|22,R1_045_056__linear_slope__sign+1__w0.70__lam0.70 | R2_057_080__level_mean__sign+1__w0.70__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__curv_sd__sign+1__w0.70__lam0.70,24626,"+---,--+-,+-+-,+-++,-+++",True,0.015503875968992248,0.047998304847133924,0.046826222684703434,0.03944954128440367,2,45,47,0.0425531914893617,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2150,24|7|26|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__linear_slope__sign+1__w0.35__lam0.25 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,1130,"+---,++--,+-+-,-++-,-+-+",True,0.015503875968992248,0.047998304847133924,0.046826222684703434,0.03944954128440367,2,45,47,0.0425531914893617,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2178,24|8|15|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,18506,"+---,++--,-++-,++-+,-+++",True,0.007751937984496124,0.03624479660541807,0.045785639958376693,0.03944954128440367,1,44,45,0.022222222222222223,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2180,24|8|15|20,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_mean__sign+1__w0.70__lam0.70,16490,"+---,++--,+-+-,-++-,-+++",True,0.015503875968992248,0.047998304847133924,0.046826222684703434,0.03944954128440367,2,45,47,0.0425531914893617,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2184,24|8|15|27,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__endpoint_delta__sign-1__w0.50__lam0.25,19010,"+---,-++-,+--+,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.046826222684703434,0.03944954128440367,2,45,47,0.0425531914893617,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
173,0|9|15|22,R1_045_056__linear_slope__sign+1__w0.70__lam0.70 | R2_057_080__level_mean__sign+1__w0.70__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__curv_sd__sign+1__w0.70__lam0.70,24658,"+---,--+-,-++-,+-++,-+++",True,0.015503875968992248,0.047998304847133924,0.045785639958376693,0.03853211009174312,2,44,46,0.043478260869565216,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2129,24|7|15|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,17482,"+---,++--,-++-,-+-+,-+++",True,0.007751937984496124,0.03624479660541807,0.044745057232049947,0.03853211009174312,1,43,44,0.022727272727272728,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2132,24|7|15|21,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__level_mean__sign+1__w0.70__lam0.70,16970,"+---,++--,-++-,+--+,-+++",True,0.015503875968992248,0.047998304847133924,0.045785639958376693,0.03853211009174312,2,44,46,0.043478260869565216,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2133,24|7|15|22,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__curv_sd__sign+1__w0.70__lam0.70,17482,"+---,++--,-++-,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.045785639958376693,0.03853211009174312,2,44,46,0.043478260869565216,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2178,24|8|15|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,19466,"+---,++--,-+-+,++-+,-+++",True,0.007751937984496124,0.03624479660541807,0.044745057232049947,0.03853211009174312,1,43,44,0.022727272727272728,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2183,24|8|15|23,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,17506,"+---,+-+-,-++-,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.045785639958376693,0.03853211009174312,2,44,46,0.043478260869565216,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2183,24|8|15|23,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,19522,"+---,-++-,-+-+,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.045785639958376693,0.03853211009174312,2,44,46,0.043478260869565216,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2131,24|7|15|20,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_mean__sign+1__w0.70__lam0.70,17602,"+---,-++-,+++-,-+-+,-+++",True,0.015503875968992248,0.047998304847133924,0.044745057232049947,0.03761467889908257,2,43,45,0.044444444444444446,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2179,24|8|15|19,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__slope_sd__sign+1__w0.70__lam0.70,18506,"+---,++--,-++-,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.044745057232049947,0.03761467889908257,2,43,45,0.044444444444444446,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2179,24|8|15|19,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__slope_sd__sign+1__w0.70__lam0.70,16610,"+---,+-+-,-++-,+++-,-+++",True,0.015503875968992248,0.047998304847133924,0.044745057232049947,0.03761467889908257,2,43,45,0.044444444444444446,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2179,24|8|15|19,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__slope_sd__sign+1__w0.70__lam0.70,17090,"+---,-++-,+++-,+--+,-+++",True,0.015503875968992248,0.047998304847133924,0.044745057232049947,0.03761467889908257,2,43,45,0.044444444444444446,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2180,24|8|15|20,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_mean__sign+1__w0.70__lam0.70,18506,"+---,++--,-++-,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.044745057232049947,0.03761467889908257,2,43,45,0.044444444444444446,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2183,24|8|15|23,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,16490,"+---,++--,+-+-,-++-,-+++",True,0.015503875968992248,0.047998304847133924,0.044745057232049947,0.03761467889908257,2,43,45,0.044444444444444446,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2183,24|8|15|23,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.50__lam0.70 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_max__sign+1__w0.70__lam0.70,18506,"+---,++--,-++-,++-+,-+++",True,0.015503875968992248,0.047998304847133924,0.044745057232049947,0.03761467889908257,2,43,45,0.044444444444444446,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2129,24|7|15|18,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_slope_max__sign+1__w0.70__lam0.70,16594,"+---,--+-,-++-,+++-,-+++",True,0.015503875968992248,0.047998304847133924,0.043704474505723206,0.03669724770642202,2,42,44,0.045454545454545456,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2130,24|7|15|19,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__slope_sd__sign+1__w0.70__lam0.70,16586,"+---,++--,-++-,+++-,-+++",True,0.015503875968992248,0.047998304847133924,0.043704474505723206,0.03669724770642202,2,42,44,0.045454545454545456,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
2131,24|7|15|20,R1_045_056__endpoint_delta__sign-1__w0.50__lam0.25 | R2_057_080__curv_mean__sign-1__w0.70__lam0.55 | R3_097_128__abs_slope_max__sign+1__w0.70__lam0.70 | R4_117_128__abs_curv_mean__sign+1__w0.70__lam0.70,17090,"+---,-++-,+++-,+--+,-+++",True,0.015503875968992248,0.047998304847133924,0.043704474505723206,0.03669724770642202,2,42,44,0.045454545454545456,0.014184397163120567,0.0439756763419416,0.07133757961783439,0.058315334773218146,2,56,58,0.034482758620689655
